20170221,12:13,16180,PL 137/2017 privind respingerea Ordonanţei de urgenţă a Guvernului nr. 13/2017 pentru modificarea şi completarea Legii nr. 286/2009 privind Codul penal şi a Legii nr.135/2010 privind Codul de procedură penală. Amr2,185,39,130,9,7
20170221,12:13,16181,Forma initiala,189,164,15,7,3
20170221,12:14,16182,Amr 1,194,29,161,3,1
20170221,12:15,16187,Forma initiala,196,166,28,2,-
20170221,12:16,16188,Amr 2,195,41,152,2,-
20170221,12:17,16176,Forma initiala,205,156,42,5,2
20170221,12:18,16177,Amr 3,203,33,168,1,1
20170221,12:18,16178,Forma initiala,208,172,29,4,3
20170221,12:19,16179,Modificare program de lucru,193,137,52,3,1
20170221,13:09,16254,Prezenţă,275,-,-,-,-
20170221,13:11,16191,PHC 10/2017 privind validarea unui mandat de deputat. Vot final,285,282,0,0,3
20170221,13:14,16192,PHC 9/2017 privind modificarea anexei la Hotărârea Camerei Deputaţilor nr.125/2016 pentru aprobarea componenţei nominale a comisiilor permanente ale Camerei Deputaţilor. Vot final - Proiectul de Hotarare privind modificarea anexei la Hotararea Camerei Deputatilor nr.125/2016 pentru aprobarea componentei nominale a comisiilor permanente ale Camerei Deputatilor (PH CD 9/2017).,287,284,0,0,3
20170221,13:14,16193,"PHC 11/2017 privind eliberarea din funcție a secretarului general al Camerei Deputaților, la cerere, ca urmare a pensionării. Vot final - Proiectul de Hotarare privind eliberarea din functie a secretarului general al Camerei Deputatilor, la cerere, ca urmare a pensionarii (PHCD 11/2017).",290,289,0,1,-
20170221,13:15,16194,PL 21/2017 privind respingerea Ordonanţei de urgenţă a Guvernului nr.59/2016 pentru modificarea art.890 din Legea nr.95/2006 privind reforma în domeniul sănătăţii. Vot final adoptare - lege ordinară,293,260,31,1,1
20170221,13:16,16189,"PL 152/2016 pentru completarea Ordonanţei de urgenţă nr.34/2006 privind atribuirea contractelor de achiziţie publică, a contractelor de concesiune de lucrări publice şi a contractelor de concesiune de servicii. Vot final respingere",287,280,6,0,1
20170221,13:16,16195,PL 14/2016 privind adoptarea zilei de 1 septembrie ca zi a comunităţilor defavorizate afectate de sărăcie. Vot final respingere,294,289,1,1,3
20170221,13:17,16196,"PL 471/2013 pentru completarea Legii nr.341 din 12 iulie 2004 a recunoştinţei faţă de eroii-martiri şi luptătorii care au contribuit la victoria Revoluţie române din decembrie 1989, precum şi faţă de persoanele care şi-au jertfit viaţa sau au avut de suferit în urma revoltei muncitoreşti anticomuniste de la Braşov din noiembrie 1987. Vot final respingere",295,289,0,4,2
20170221,13:18,16197,"PL 302/2014 pentru modificarea alin.(2) al art.4 din Legea recunoştinţei faţă de eroii martiri şi luptătorii care au contribuit la Victoria Revoluţiei române din decembrie 1989, precum şi faţă de persoanele care şi-au jertfit viaţa sau au avut de suferit în urma revoltei muncitoreşti anticomuniste de la Braşov din noiembrie 1987, nr.341/2004. Vot final respingere",292,286,1,4,1
20170221,13:18,16198,PL 525/2015 privind recuperarea datoriilor istorice ale unor state faţă de România. Vot final respingere,291,280,4,5,2
20170221,13:19,16199,"PL 166/2016 pentru modificarea şi completarea Legii nr.155/2010 a poliţiei locale, republicată. Vot final respingere",294,290,1,1,2
20170221,13:19,16200,"PL 341/2011 pentru modificarea alin.(4) al art.5 din Legea nr.221/2009 privind condamnările cu caracter politic şi măsurile administrative asimilate acestora, pronunţate în perioada 6 martie 1945 - 22 decembrie 1989. Vot final respingere",291,275,11,4,1
20170221,13:20,16202,PL 200/2016 pentru modificarea articolului 5 din Legea nr.70/2015 pentru întărirea disciplinei financiare privind operaţiunile de încasări şi plăţi în numerar şi pentru modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr.193/2002 privind introducerea sistemelor moderne de plată. Vot final respingere,292,260,30,0,2
20170221,13:20,16203,PL 280/2016 pentru modificarea Legii nr.295/2004 privind regimul armelor şi al muniţiilor. Vot final respingere,292,290,1,0,1
20170221,13:21,16204,PL 63/2016 pentru proclamarea zilei de 1 septembrie ca Ziua comunităţilor defavorizate afectate de sărăcie. Vot final respingere,291,289,0,1,1
20170221,13:22,16201,PL 208/2016 privind modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr.3/2015 pentru aprobarea schemelor de plăţi care se aplică în agricultură în perioada 2015-2020 şi pentru modificarea art.2 din Legea nr.36/1991 privind societăţile agricole şi alte forme de asociere în agricultură. Vot final respingere,293,272,17,2,2
20170221,13:22,16205,"PL 342/2016 privind completarea art.30 din Legea nr.248/2005 privind regimul liberei circulaţii a cetăţenilor români în străinătate, actualizată. Vot final respingere",293,292,0,0,1
20170221,13:23,16206,"PL 352/2016 privind reglementarea numărului de ore alocate studiului disciplinei ""Istorie"" în învăţământul preuniversitar. Vot final respingere",293,204,83,4,2
20170221,13:23,16207,PL 335/2015 pentru completarea art.32 din Legea serviciului de alimentare cu apă şi de canalizare nr.241/2006. Vot final respingere,289,286,1,1,1
20170221,13:24,16208,"PL 497/2016 pentru modificarea şi completarea Legii nr.249/2015 privind modalitatea de gestionare a ambalajelor şi a deşeurilor de ambalaje, precum şi pentru modificarea Ordonanţei de urgenţă a Guvernului nr.196/2005 privind Fondul pentru mediu. Vot final respingere",290,206,82,1,1
20170221,13:25,16209,PL 477/2015 privind stabilirea unor măsuri temporare pentru monitorizarea exporturilor şi a livrărilor intercomunitare de materiale lemnoase. Vot final respingere,291,255,29,6,1
20170221,13:26,16210,PL 868/2015 pentru modificarea şi completarea Ordonanţei Guvernului nr.26/2000 cu privire la asociaţii şi fundaţii. Vot final respingere,293,290,0,2,1
20170221,13:26,16211,PL 624/2015 pentru modificarea şi completarea Legii nr.95/2006 privind reforma în domeniul sănătăţii. Vot final respingere,289,287,0,0,2
20170221,13:27,16212,PL 758/2015 pentru completarea alin.(1) al art.370 din Legea nr.95/2006 privind reforma în domeniul sănătăţii. Vot final respingere,293,289,0,3,1
20170221,13:27,16213,PL 800/2015 pentru modificarea Legii nr.145/2014 pentru stabilirea unor măsuri de reglementare a pieţei produselor din sectorul agricol. Vot final respingere,289,288,0,1,-
20170221,13:28,16215,PL 348/2015 pentru stimularea investiţiilor străine directe în România. Vot final respingere,293,288,0,2,3
20170221,13:28,16216,"PL 696/2015 pentru completarea art. 1 din Ordonanţa de urgenţă a Guvernului nr. 83/2014 privind salarizarea personalului plătit din fonduri publice în anul 2015, precum şi alte măsuri în domeniul cheltuielilor publice. Vot final respingere",294,262,30,2,-
20170221,13:29,16217,PL 337/2015 pentru completarea Ordonanţei Guvernului nr.21/1992 privind protecţia consumatorilor. Vot final respingere,290,223,0,67,-
20170221,13:30,16214,"PL 853/2015 pentru modificarea şi completarea Legii nr. 145/2014 privind stabilirea unor măsuri de reglementare a pieţei produselor din sectorul agricol, publicată în Monitorul Oficial, Partea I, nr. 794 din 31 octombrie 2014. Vot final respingere",291,288,0,3,-
20170221,13:30,16218,PL 515/2014 pentru înfiinţarea Muzeului Istoriei Totalitarismului. Vot final respingere,295,184,107,4,-
20170221,13:31,16219,PL 622/2011 privind măsuri temporare de combatere a creşterii preţurilor la combustibili. Vot final respingere,291,288,1,1,1
20170221,13:31,16220,"PL 498/2014 privind modificarea art.2 din Legea nr.61/1991 pentru sancţionarea faptelor de încălcare a unor norme de convieţuire socială, a ordinii şi liniştii publice. Vot final respingere",290,288,0,1,1
20170221,13:32,16221,PL 331/2013 pentru modificarea şi completarea art.8 din Legea nr.198/2008 privind serviciile consulare pentru care se percep taxe şi nivelul taxelor consulare la misiunile diplomatice şi oficiile consulare ale României în străinătate. Vot final respingere,291,208,79,2,2
20170221,13:32,16222,PL 854/2015 pentru modificarea şi completarea Legii nr.198/2008 privind serviciile consulare pentru care se percep taxe şi nivelul taxelor consulare la misiunile diplomatice şi oficiile consulare ale României în străinătate. Vot final respingere,294,271,18,4,1
20170221,13:33,16223,PL 191/2016 pentru modificarea Articolului unic al Legii nr.376 din 28 decembrie 2007 pentru modificarea alin.(2) al art.1 din Ordonanţa de urgenţă a Guvernului nr.19/2005 privind realizarea Ansamblului Arhitectural Catedrala Mântuirii Neamului. Vot final respingere,294,242,41,10,1
20170221,13:34,16224,"PL 129/2017 pentru aprobarea Ordonanţei de urgenţă a Guvernului nr.14/2017 privind abrogarea Ordonanţei de urgenţă a Guvernului nr.13/2017 pentru modificarea şi completarea Legii nr.286/2009 privind Codul penal şi a Legii nr.135/2010 privind Codul de procedură penală, precum şi pentru modificarea Legii nr.135/2010 privind Codul de procedură penală. Vot final adoptare - lege organică",296,292,0,1,3
